time,V_D2,VS1,VS2,Vp,Vo,Io,VC1,I_D2,ILr,I_D1,V_D1
0.0018164381544349356,0.048718675812169536,-14.327443879262715,14.078225593690945,250.41852542049367,14.029506917878775,48.718675812169536,5.767025118765924,48.718675812169536,2.3835122463342993,0.0,-28.356950797141486
0.001816860190773183,0.05693598913967618,-14.221166626430946,14.096499096431492,246.45731933816631,14.039563107291816,56.93598913967618,55.42820388421671,56.93598913967618,3.236358288732454,0.0,-28.26072973372276
0.0018172822271114305,0.0590559683392939,-14.081781557650755,14.110868544475416,241.42663633778287,14.051812576136122,59.0559683392939,116.96057370947906,59.0559683392939,3.7274873782850335,0.0,-28.133594133786875
0.001817704263449678,0.05417774116711983,-13.922874916080033,14.117655175835571,235.8558882717801,14.063477434668451,54.177741167119834,183.49763484221685,54.177741167119834,3.8032447362420743,0.0,-27.986352350748483
0.0018181262997879254,0.042185194596609084,-13.759897018769996,14.113752067169207,230.32866655154317,14.071566872572598,42.18519459660908,247.6362228490515,42.18519459660908,3.4564970635397207,0.0,-27.83146389134259
0.0018185483361261728,0.0237580722184443,-13.608432929223163,14.09697044673497,225.4174464452278,14.073212374516526,23.758072218444298,302.2645947144987,23.758072218444298,2.727310986284811,0.0,-27.681645303739685
0.0018189703724644202,0.00029416702348011734,-13.482462522993966,14.066282645794438,221.61969937910476,14.065988478770958,0.2941670234801173,341.3558677386357,0.2941670234801173,1.6983587987074218,0.0,-27.548451001764924
0.0018189752095402857,8.406351170719972e-13,-13.481202275971729,14.065848132331086,221.5838915177474,14.065848132330245,8.406351170719972e-10,341.6985932061051,8.406351170719972e-10,1.6850620854318676,0.0,-27.547050408301974
0.0018189752095402996,-11.279230444905824,-2.7866176874240125,2.7866176874240125,47.874153422427526,14.06584813232984,0.0,341.69859320708434,0.0,1.685062085393699,0.0,-16.852465819753853
0.001819397245878547,-12.711440885463748,-1.3420443663768857,1.3420443663768857,23.056351858235928,14.053485251840636,0.0,371.8291390823894,0.0,1.7386223260979439,0.0,-15.395529618217521
0.0018199999999999777,-14.793433470600835,0.7575869629079648,-0.7575869629079648,-13.01536075679411,14.035846507692872,0.0,415.6294330286211,0.0,1.7493360462882899,0.0,-13.278259544784907
0.0018199999999999915,-14.79343347064837,0.7575869629559051,-0.7575869629559051,-13.01536075761777,14.035846507692467,0.0,415.62943302962134,0.0,1.7493360462876935,0.0,-13.278259544736562
0.0018200000000000115,-28.376863344323905,14.035846507691883,-14.341016836632022,-251.61097898136998,14.035846507691883,0.0,415.6294330310907,0.0,1.749336046286732,0.0,0.0
0.0018200000000000254,-28.376863344325656,14.035846507691478,-14.341016836634177,-251.61097898145093,14.035846507691478,0.0,415.6294330321128,0.0,1.7493360462860632,0.0,0.0
0.0018200000000000453,-28.376863344328726,14.035846507691522,-14.341016836637833,-251.6109789815756,14.035846507690893,6.289194771284484e-10,415.62943303356684,0.0,1.749336046231529,6.289194771284484e-10,6.289194771284484e-13
0.0018200000000000653,-28.376863344331795,14.035846507691566,-14.341016836641487,-251.61097898170033,14.035846507690309,1.2578389542643375e-09,415.6294330350209,0.0,1.749336046176995,1.2578389542643375e-09,1.2578389542643374e-12
0.001820000000000165,-28.37686334434716,14.035846507691794,-14.341016836659767,-251.6109789823239,14.035846507687392,4.402436340055397e-09,415.62943304229134,0.0,1.7493360459043235,4.402436340055397e-09,4.402436340055397e-12
0.0018200000000006638,-28.37686334442398,14.035846507692936,-14.341016836751173,-251.61097898544173,14.03584650767281,2.0125423271801046e-08,415.6294330786435,0.0,1.7493360445409665,2.0125423271801046e-08,2.0125423271801048e-11
0.0018200000000031574,-28.376863344808083,14.035846507698633,-14.34101683720819,-251.610979001031,14.035846507599892,9.874035800028808e-08,415.6294332604043,0.0,1.7493360377241818,9.874035800028808e-08,9.874035800028808e-11
0.0018200000000156257,-28.37686334672858,14.035846507727117,-14.341016839493276,-251.6109790789771,14.035846507235302,4.918150333866928e-07,415.629434169208,0.0,1.7493360036402585,4.918150333866928e-07,4.918150333866928e-10
0.0018200000000779674,-28.37686335633105,14.035846507869536,-14.341016850918702,-251.6109794687077,14.035846505412348,2.457188453917949e-06,415.62943871322653,0.0,1.7493358332206395,2.457188453917949e-06,2.457188453917949e-09
0.0018200000003896755,-28.376863404343407,14.03584650858164,-14.341016908045821,-251.61098141736016,14.035846496297584,1.2284056646554826e-05,415.6294614333123,0.0,1.74933498112248,1.2284056646554826e-05,1.2284056646554826e-08
0.0018200000019482161,-28.3768636444049,14.035846512142239,-14.341017193681083,-251.61099116060956,14.035846450723815,6.141842485922278e-05,415.6295750335753,0.0,1.7493307206300643,6.141842485922278e-05,6.141842485922279e-08
0.0018200000097409192,-28.376864844704933,14.035846529947065,-14.341018621848814,-251.61103987653064,14.035846222856119,0.0003070909471557556,415.63014303074004,0.0,1.7493094181275188,0.0003070909471557556,3.070909471557556e-07
0.0018200000487044348,-28.376870846019504,14.035846619016999,-14.341025762473095,-251.61128344799283,14.035845083546409,0.0015354705889811906,415.6329829128104,0.0,1.7492029046031672,0.0015354705889811906,1.5354705889811907e-06
0.0018200002435220127,-28.376900847952367,14.035847065511712,-14.341061460235148,-251.61250110171528,14.035839387717216,0.007677794495793922,415.64717972923535,0.0,1.7486703116944102,0.007677794495793922,7.677794495793922e-06
0.001820001217609902,-28.377050741589095,14.035849326608727,-14.341239815029228,-251.61858427955107,14.035810926559867,0.038400048860326566,415.71809895126097,0.0,1.7460067154269354,0.038400048860326566,3.840004886032657e-05
0.0018200060880493487,-28.37779730565376,14.035861347326161,-14.342128234566838,-251.64887276712312,14.035669071086927,0.19227623923495937,416.0710720727814,0.0,1.7326729974532458,0.19227623923495937,0.00019227623923495938
0.0018200304402465823,-28.381457098786935,14.035939285840563,-14.346485973612607,-251.79711386390943,14.03497112517433,0.9681606662322975,417.7951801163758,0.0,1.6656180761629575,0.9681606662322975,0.0009681606662322974
0.00182015220123275,-28.39788024805462,14.036768097845039,-14.366107116764594,-252.45639067345053,14.031773131290027,4.994966555012379,425.3757795179726,0.0,1.3215866256364435,4.994966555012379,0.004994966555012379
0.0018205746220084993,-28.42878459713537,14.044837029288468,-14.40407122050103,-253.62115262013697,14.024713376634335,20.123652654133725,437.5759549905311,0.0,0.05912752698871103,20.123652654133725,0.020123652654133725
0.0018205937522312778,-28.429190539341363,14.045389772029703,-14.404642375874012,-253.6312807574409,14.024548163467351,20.84160856235224,437.5948965009448,0.0,1.2375517277618542e-13,20.84160856235224,0.02084160856235224
0.0018205937522312917,-28.42919053934161,14.045389772030108,-14.404642375874378,-253.6312807574465,14.024548163467236,20.841608562872068,437.594896500942,0.0,-4.27105087408286e-11,20.841608562872068,0.02084160856287207
0.001821016173007041,-28.414831949449837,14.060228553862306,-14.390595222533976,-252.89471541349533,14.024236726915863,35.99182694644314,426.4051999769735,0.0,-1.2640521252999342,35.99182694644314,0.035991826946443144
0.0018214385937827902,-28.357362877579085,14.078574444256368,-14.327510294775868,-250.41482423249124,14.029852582803215,48.72186145315277,394.1267095738117,0.0,-2.38479415907382,48.72186145315277,0.04872186145315277
0.0018218610145585394,-28.26098408701467,14.096848050875394,-14.221066732022274,-246.44790786049737,14.039917354992397,56.930695882996154,344.39854112973165,0.0,-3.2374837944269843,56.930695882996154,0.05693069588299616
0.0018222834353342886,-28.133667189386124,14.11120037544591,-14.081495988784916,-241.4111452463591,14.052171200601206,59.02917484470228,282.7978847762797,0.0,-3.7276833340358566,59.02917484470228,0.059029174844702284
0.0018227058561100379,-27.986254519394002,14.11794480665582,-13.922426324193715,-235.83552499346564,14.063828195200287,54.11661145553394,216.21114666661688,0.0,-3.801747700484991,54.11661145553394,0.054116611455533946
0.0018231282768857871,-27.831240242118206,14.113969899279775,-13.759350266822294,-230.30616492898992,14.071889975295914,42.079923983860745,152.06022344958959,0.0,-3.4527221479765835,42.079923983860745,0.04207992398386075
0.0018235506976615364,-27.681369865372222,14.097086808959281,-13.607887464007367,-225.3967286396817,14.073482401364855,23.60440759442565,97.47083755781516,0.0,-2.721001547169803,23.60440759442565,0.02360440759442565
0.0018239731184372856,-27.548215296498327,14.066272679681992,-13.482037777600878,-221.60529106015196,14.06617751889745,0.09516078454320681,58.476122227803295,0.0,-1.6896908062686657,0.09516078454320681,9.516078454320681e-05
0.001823974682462289,-27.547762744749754,14.066131990063253,-13.481630754687345,-221.59373224611565,14.06613199006241,8.442063437197334e-10,58.36556644801045,0.0,-1.685388804790466,8.442063437197334e-10,8.442063437197334e-13
0.001823974682462303,-16.855823623237658,2.789691633175653,-2.789691633175653,-47.92696387833987,14.066131990062004,0.0,58.36556644703078,0.0,-1.6853888047522874,0.0,-11.27644035688635
0.0018243971032380522,-15.3974045861336,1.3436454423359512,-1.3436454423359512,-23.08385837857813,14.053759143797649,0.0,28.204271630675436,0.0,-1.7387217097341814,0.0,-12.710113701461697
0.0018249999999999675,-13.279287656848204,-0.7568340529109171,0.7568340529109171,13.002425746414088,14.036121709759122,0.0,-15.613693399872748,0.0,-1.7496643505864742,0.0,-14.79295576267004
0.0018249999999999814,-13.279287656799738,-0.7568340529589768,0.7568340529589768,13.002425747239753,14.036121709758715,0.0,-15.613693400875402,0.0,-1.7496643505858702,0.0,-14.792955762717693
0.0018250000000000015,0.0,-14.341238666126566,14.036121709758124,251.61387497088685,14.036121709758124,0.0,-15.613693402358974,0.0,-1.7496643505849054,0.0,-28.377360375884688
0.0018250000000000154,4.441124161361712e-13,-14.341238666129128,14.03612170975816,251.61387497097417,14.036121709757715,4.4411241613617117e-10,-15.613693403376491,4.4411241613617117e-10,-1.7496643505465765,0.0,-28.377360375886838
0.0018254220723145133,0.014488091805030209,-14.396072233148525,14.041294182330951,253.4073315380742,14.026806090525922,14.488091805030209,-35.70859278763148,14.488091805030209,-0.5256093081449431,0.0,-28.422878323674443
0.0018255941302309298,0.02084152775255544,-14.40488941928857,14.045660199394042,253.63512406261358,14.024818671641487,20.84152775255544,-37.59112672127107,20.84152775255544,-3.5130232056701516e-13,0.0,-28.429708090930056
0.0018255941302309437,0.02084152775306481,-14.404889419288939,14.045660199394439,253.63512406261944,14.024818671641373,20.84152775306481,-37.59112672127216,20.84152775306481,4.1862374677847924e-11,0.0,-28.42970809093031
0.0018260162025454415,0.03597900326773735,-14.390874450474898,14.060483693790957,252.89992553263434,14.02450469052322,35.97900326773735,-26.420111775770177,35.97900326773735,1.2629977049430425,0.0,-28.41537914099812
0.0018264382748599394,0.048702265978713896,-14.327900768433965,14.078811094584156,250.4241698027751,14.030108828605442,48.702265978713896,5.806620232582394,48.702265978713896,2.383037937070129,0.0,-28.35800959703941
0.0018268603471744372,0.05691500477402533,-14.22162722399215,14.097072458061715,246.4632991307679,14.04015745328769,56.91500477402533,55.461696629415385,56.91500477402533,3.235658383978035,0.0,-28.26178467727984
0.001827282419488935,0.059030732770427495,-14.082251533105698,14.111428418258964,241.43316926451132,14.052397685488536,59.03073277042749,116.98516577405096,59.03073277042749,3.7265807863123874,0.0,-28.134649218594234
0.001827704491803433,0.05414881469725435,-13.92336044269995,14.118200399945332,235.86320614617128,14.064051585248077,54.148814697254345,183.5103950285038,54.148814697254345,3.8021643948085027,0.0,-27.987412027948025
0.0018281265641179308,0.04215344278533304,-13.760404338478619,14.114281831527695,230.33699751302524,14.072128388742362,42.15344278533304,247.6343247504316,42.15344278533304,3.4552939949125028,0.0,-27.83253272722098
0.0018285486364324286,0.02372470193947492,-13.608967622390365,14.097484476647347,225.42698674684033,14.073759774707872,23.72470193947492,302.2456804607909,23.72470193947492,2.726056444345128,0.0,-27.682727397098237
0.0018289707087469265,0.00026071148270335006,-13.48302856336252,14.066781366463115,221.63057812778936,14.066520654980412,0.26071148270335004,341.318491225272,0.26071148270335004,1.6971433915189253,0.0,-27.54954921834293
0.0018289749963898245,8.332574630287581e-13,-13.481911623541697,14.066396175777061,221.59884360335414,14.066396175776228,8.332574630287581e-10,341.62221074207264,8.332574630287581e-10,1.6853596414956988,0.0,-27.54830779931792
0.0018289749963898384,-11.276118498816725,-2.790277676959086,2.790277676959086,47.93703212348413,14.066396175775822,0.0,341.62221074305205,0.0,1.6853596414575407,0.0,-16.856673852734907
0.0018293970687043362,-12.708741980772789,-1.3452897778071709,1.3452897778071709,23.112108098294755,14.05403175857996,0.0,371.76139591155476,0.0,1.739013976587281,0.0,-15.39932153638713
0.001829999999999967,-14.7918789564357,0.7554918467574865,-0.7554918467574865,-12.979366615050708,14.036387109678213,0.0,415.58567645664834,0.0,1.749830044846671,0.0,-13.280895262920726
0.001829999999999981,-14.791878956483249,0.7554918468054446,-0.7554918468054446,-12.979366615874653,14.036387109677808,0.0,415.5856764576489,0.0,1.7498300448460764,0.0,-13.280895262872363
0.0018300000000000015,-28.377807806153125,14.036387109677205,-14.341420696475918,-251.6155729266529,14.036387109677205,0.0,415.5856764591666,0.0,1.7498300448450863,0.0,0.0
0.0018300000000000154,-28.377807806155275,14.036387109677241,-14.341420696478481,-251.61557292674024,14.036387109676797,4.4423212754723257e-10,415.58567646018435,0.0,1.74983004480675,4.4423212754723257e-10,4.442321275472326e-13
0.0018304293341483784,-28.423755127123773,14.041711208444848,-14.396789823635036,-253.4248127846161,14.026965303488735,14.74590495611327,435.83826005715326,0.0,0.5041971951242529,14.74590495611327,0.01474590495611327
0.0018305942936348736,-28.43016428269605,14.04592296065547,-14.405083048674157,-253.6372653882329,14.02508123402189,20.84172663358111,437.56878494593576,0.0,8.183176358755873e-13,20.84172663358111,0.020841726633581113
0.0018305942936348875,-28.430164282696293,14.045922960655863,-14.405083048674523,-253.6372653882387,14.025081234021773,20.84172663409057,437.56878494593695,0.0,-4.140096598881371e-11,20.84172663409057,0.02084172663409057
0.0018310236277832505,-28.41520723424225,14.061033130790157,-14.390392951579697,-252.87397848969115,14.024814282662552,36.21884812760512,426.0187062187554,0.0,-1.2835071442181296,36.21884812760512,0.03621884812760512
0.0018314529619316135,-28.35578376512444,14.079705613046727,-14.325137819651905,-250.3139968314914,14.030645945472532,49.05966757419532,392.74340620748166,0.0,-2.416822675183943,49.05966757419532,0.049059667574195324
0.0018318822960799765,-28.256403748308802,14.098174356347473,-14.215400466025322,-246.2306771382183,14.041003282283482,57.17107406399149,341.6151496024684,0.0,-3.2697341848043555,57.17107406399149,0.05717107406399149
