time,Current: AML1,Current: AMD1,Current: AMD2,Current: AMIout,Voltage: VMSw1,Voltage: VMSw2,Voltage: VML1,Voltage: VMC1,Voltage: VMp,Voltage: VMD1,Voltage: VMS1,Voltage: VMD2,Voltage: VMS2,Voltage: VMout
0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5e-07,7.293104648590088,122.788330078125,0.0,122.788330078125,0.0,1000.0,850.529541015625,70.0086441040039,79.46177673339844,0.0,0.02826610580086708,-2.3666648864746094,-2.3383986949920654,0.02826610580086708
1e-06,13.55810832977295,228.23814392089844,0.0,228.23814392089844,0.0,1000.0,656.7032470703125,280.405029296875,62.891746520996094,0.0,0.11319443583488464,-2.0091538429260254,-1.895959496498108,0.11319443583488464
1.5e-06,17.83666229248047,300.187255859375,0.0,300.187255859375,0.0,1000.0,361.5352478027344,600.8081665039062,37.656578063964844,0.0,0.24243581295013428,-1.464537262916565,-1.2221014499664307,0.24243581295013428
2e-06,19.461050033569336,327.3749694824219,0.0,327.3749694824219,0.0,1000.0,8.634607315063477,983.8825073242188,7.482885837554932,0.0,0.39679473638534546,-0.8130771517753601,-0.41628241539001465,0.39679473638534546
2.4999999999999998e-06,18.158201217651367,305.1961975097656,0.0,305.1961975097656,0.0,1000.0,-349.20672607421875,1372.32421875,-23.117494583129883,0.0,0.5530627369880676,-0.151994526386261,0.40106821060180664,0.5530627369880676
3e-06,14.095067024230957,236.46656799316406,0.0,236.46656799316406,0.0,1000.0,-707.4271240234375,1707.4271240234375,0.0,0.0,0.6874880790710449,0.0,0.6874880790710449,0.6874880790710449
3.5e-06,7.821441650390625,145.53927612304688,15.235426902770996,160.7747039794922,0.0,1000.0,-876.3909912109375,1937.6356201171875,-61.24461364746094,0.0,0.7860429286956787,0.0,0.7860429286956787,0.7860429286956787
4e-06,0.28157779574394226,39.82859802246094,37.1148681640625,76.94346618652344,0.0,1000.0,-959.4205932617188,2026.467529296875,-67.04694366455078,0.0,0.8448413610458374,0.0,0.8448413610458374,0.8448413610458374
4.5e-06,-7.381460189819336,0.0,58.08690643310547,58.08690643310547,0.0,1000.0,-958.7977294921875,1958.7977294921875,0.0,-0.8609057068824768,0.0,0.0,0.8609057068824768,0.8609057068824768
4.9999999999999996e-06,-13.750006675720215,0.0,164.8585205078125,164.8585205078125,1000.0,0.0,-1583.184326171875,1745.5806884765625,-162.39637756347656,-6.117350101470947,-5.204425811767578,0.0,0.9129243493080139,0.9129243493080139
