time,Current: AMS1,Current: AMS2,Current: AMLr,Current: AMD1,Current: AMD2,Current: AMOut,Voltage: VMLp,Voltage: VMCr,Voltage: VMD1,Voltage: VMD2,Voltage: VMout
1.1e-05,61.177547454833984,0.0,61.177547454833984,1070.632080078125,0.0,26.04469871520996,600.0,585.5099487304688,0.0,-10.655767440795898,6.51117467880249
1.15e-05,46.00788116455078,0.0,46.00788116455078,776.9442138671875,0.0,27.858966827392578,600.0,1036.6767578125,0.0,-2.5542211532592773,6.9647417068481445
1.2e-05,10.835358619689941,0.0,10.835358619689941,115.57109832763672,0.0,28.803531646728516,600.0,1298.076904296875,0.0,0.0,7.200882911682129
1.2499999999999999e-05,-32.929195404052734,0.0,-32.929195404052734,0.0,55.375980377197266,28.283838272094727,600.0,1250.6148681640625,-7.070959568023682,0.0,7.070959568023682
1.3e-05,-53.13022994995117,0.0,-53.13022994995117,0.0,409.47100830078125,28.592187881469727,600.0,914.68994140625,-17.546985626220703,0.0,7.148046970367432
1.35e-05,-53.49979782104492,0.0,-53.49979782104492,0.0,399.5997009277344,29.308616638183594,600.0,478.3853759765625,-9.295489311218262,0.0,7.327154159545898
1.4e-05,-32.28858184814453,0.0,-32.28858184814453,0.0,0.0,29.69247817993164,600.0,109.79872131347656,-7.42311954498291,-7.42311954498291,7.42311954498291
1.45e-05,-28.558320999145508,0.0,-28.558320999145508,0.0,0.0,29.63315200805664,600.0,-143.04249572753906,0.0,-7.40828800201416,7.40828800201416
1.4999999999999999e-05,0.0,5.7746968269348145,5.7746968269348145,612.3342895507812,0.0,30.069059371948242,600.0,-264.3625183105469,0.0,-5.420286655426025,7.5172648429870605
1.55e-05,0.0,-18.43989372253418,-18.43989372253418,150.6133270263672,0.0,30.86200523376465,600.0,-296.522216796875,0.0,-6.370439052581787,7.715501308441162
1.6e-05,0.0,-37.27781295776367,-37.27781295776367,0.0,0.0,30.82347869873047,600.0,-509.3012390136719,-7.705869674682617,-7.705869674682617,7.705869674682617
1.6499999999999998e-05,0.0,-36.91134262084961,-36.91134262084961,0.0,0.0,30.76189422607422,600.0,-817.2140502929688,0.0,-7.690473556518555,7.690473556518555
1.7e-05,0.0,-27.232263565063477,-27.232263565063477,159.60940551757812,0.0,30.845027923583984,600.0,-1087.765625,0.0,-21.84746551513672,7.711256980895996
1.75e-05,0.0,-5.911525726318359,-5.911525726318359,532.5614624023438,0.0,31.40827751159668,600.0,-1240.90625,0.0,-25.0643310546875,7.85206937789917
1.8e-05,0.0,19.282625198364258,19.282625198364258,976.0433349609375,0.0,32.75728225708008,600.0,-1206.7896728515625,0.0,-24.929710388183594,8.18932056427002
1.85e-05,0.0,38.36943435668945,38.36943435668945,1306.56201171875,0.0,34.88470458984375,600.0,-986.422119140625,0.0,-21.46231460571289,8.721176147460938
1.8999999999999998e-05,0.0,43.05828857421875,43.05828857421875,1371.7025146484375,0.0,37.44739532470703,600.0,-656.983154296875,0.0,-16.037105560302734,9.361848831176758
1.95e-05,0.0,30.276042938232422,30.276042938232422,1114.98486328125,0.0,39.87904739379883,600.0,-346.4250183105469,0.0,-10.93250560760498,9.969761848449707
1.9999999999999998e-05,3.8460800647735596,0.0,3.8460800647735596,606.7366333007812,0.0,41.60326385498047,600.0,-185.2522430419922,0.0,-31.951623916625977,10.400815963745117
2.05e-05,32.23728561401367,0.0,32.23728561401367,1102.9246826171875,0.0,43.11414337158203,600.0,-60.7445068359375,0.0,-30.112253189086914,10.778535842895508
2.1e-05,49.53510284423828,0.0,49.53510284423828,1394.608642578125,0.0,45.43447494506836,600.0,259.8446044921875,0.0,-24.761110305786133,11.35861873626709
2.1499999999999997e-05,47.77952194213867,0.0,47.77952194213867,1335.459228515625,0.0,48.046104431152344,600.0,659.5978393554688,0.0,-17.980852127075195,12.011526107788086
